CodigoFamilia,TipoDocumento,RangoEdad,NombreDepartamentoAtencion,NombreMunicipioAtencion,Discapacidad,Estrato,Genero,EstadoBeneficiario,Logro17,PE35,HE20
HID98078555,CC,30-49,CUNDINAMARCA,LENGUAZAQUE,NO,2,Hombre,ACTIVO,ALCANZADO,No,No
HID56876525,CC,50-65,CUNDINAMARCA,TOCAIMA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID69625592,CC,50-65,CUNDINAMARCA,PUERTO SALGAR,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID28289028,CC,50-65,CUNDINAMARCA,SAN CAYETANO,NO,0,Hombre,ACTIVO,POR ALCANZAR,No,No
HID22194180,CC,>65,CUNDINAMARCA,LA PEÑA,SI,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID69376034,CC,30-49,CUNDINAMARCA,YACOPI,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID79284375,CC,30-49,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID51822028,TI,18-29,CUNDINAMARCA,MOSQUERA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID53975488,CC,50-65,CUNDINAMARCA,COGUA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID60795875,CC,>65,CUNDINAMARCA,NILO,NO,1,Mujer,NO ACTIVO,ALCANZADO,No,No
HID85684978,TI,18-29,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID37540691,TI,18-29,CUNDINAMARCA,CAPARRAPI,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID90861404,TI,18-29,CUNDINAMARCA,GAMA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID61285610,CC,18-29,CUNDINAMARCA,SUESCA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID28836164,CC,50-65,CUNDINAMARCA,BOJACA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID88906278,CC,50-65,CUNDINAMARCA,SOACHA,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID55678616,CC,>65,CUNDINAMARCA,ALBAN,NO,2,Mujer,ACTIVO,ALCANZADO,No,No
HID49429741,CC,50-65,CUNDINAMARCA,VIANI,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID25400458,CC,30-49,CUNDINAMARCA,TIBIRITA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID62177699,CC,18-29,CUNDINAMARCA,FUQUENE,NO,1,Hombre,NO ACTIVO,ALCANZADO,No,No
HID71425609,TI,18-29,CUNDINAMARCA,PULI,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID75799364,CC,50-65,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID51072336,TI,18-29,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID92632108,CC,18-29,CUNDINAMARCA,ZIPACON,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID35134273,CC,50-65,CUNDINAMARCA,SAN BERNARDO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID92124798,TI,18-29,CUNDINAMARCA,LA MESA,NO,1,Hombre,ACTIVO,NO APLICA,No,No
HID57537001,TI,18-29,CUNDINAMARCA,JUNIN,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID19821218,CC,50-65,CUNDINAMARCA,VILLAPINZON,NO,2,Mujer,ACTIVO,ALCANZADO,No,No
HID26299072,TI,18-29,CUNDINAMARCA,JUNIN,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID63605570,TI,18-29,CUNDINAMARCA,QUEBRADANEGRA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID29464974,CC,50-65,CUNDINAMARCA,SOACHA,ND,1,Hombre,ACTIVO,ALCANZADO,No,No
HID85529025,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID39537399,CC,30-49,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,NO,0,Hombre,NO ACTIVO,ALCANZADO,No,No
HID45969575,CC,30-49,CUNDINAMARCA,PAIME,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID45969575,CC,30-49,CUNDINAMARCA,PAIME,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID24509942,CC,>65,CUNDINAMARCA,SOACHA,NO,1,Hombre,NO ACTIVO,ALCANZADO,No,No
HID54034962,CC,>65,CUNDINAMARCA,SOACHA,ND,0,Mujer,ACTIVO,ALCANZADO,No,No
HID74439727,CC,18-29,CUNDINAMARCA,ZIPAQUIRA,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID26185974,CC,30-49,CUNDINAMARCA,SOACHA,NO,1,Hombre,NO ACTIVO,ALCANZADO,No,No
HID88167648,CC,30-49,CUNDINAMARCA,SIBATE,NO,0,Hombre,ACTIVO,ALCANZADO,No,Si
HID23656218,CC,50-65,CUNDINAMARCA,SOACHA,ND,0,Mujer,ACTIVO,ALCANZADO,No,No
HID72625393,TI,18-29,CUNDINAMARCA,MEDINA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID52696623,CC,50-65,CUNDINAMARCA,FOMEQUE,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID35914495,TI,18-29,CUNDINAMARCA,SAN BERNARDO,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID49351203,CC,50-65,CUNDINAMARCA,TOCAIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID48937947,CC,30-49,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID69134116,CC,>65,CUNDINAMARCA,PARATEBUENO,NO,0,Hombre,ACTIVO,POR ALCANZAR,No,No
HID51230538,CC,50-65,CUNDINAMARCA,NARIÑO,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID60593686,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID74089624,TI,18-29,CUNDINAMARCA,SIBATE,NO,0,Hombre,ACTIVO,NO APLICA,Si,Si
HID47668226,TI,18-29,CUNDINAMARCA,PACHO,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID50669617,CC,18-29,CUNDINAMARCA,CABRERA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID76332144,CC,50-65,CUNDINAMARCA,NILO,NO,2,Mujer,NO ACTIVO,ALCANZADO,No,No
HID12882092,CC,50-65,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID12685430,TI,18-29,CUNDINAMARCA,SESQUILE,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID74013022,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Hombre,NO ACTIVO,ALCANZADO,No,No
HID74013022,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Hombre,NO ACTIVO,ALCANZADO,No,No
HID53021493,CC,50-65,CUNDINAMARCA,PULI,NO,0,Hombre,ACTIVO,POR ALCANZAR,No,No
HID60597907,CC,50-65,CUNDINAMARCA,TENJO,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID52326945,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID12362400,CC,30-49,CUNDINAMARCA,GUACHETA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID39410911,CC,50-65,CUNDINAMARCA,TOCANCIPA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID13035462,CC,>65,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID59745653,TI,06-17,CUNDINAMARCA,UNE,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID65309090,TI,18-29,CUNDINAMARCA,PACHO,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID25090314,CC,50-65,CUNDINAMARCA,RICAURTE,NO,1,Hombre,NO ACTIVO,ALCANZADO,No,No
HID60070470,RC,06-17,CUNDINAMARCA,CHIPAQUE,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID81737142,CC,18-29,CUNDINAMARCA,PASCA,NO,2,Hombre,ACTIVO,POR ALCANZAR,No,No
HID76652129,CC,30-49,CUNDINAMARCA,CHOACHI,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID12207043,TI,18-29,CUNDINAMARCA,CABRERA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID34462744,CC,30-49,CUNDINAMARCA,FUSAGASUGA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID40666849,CC,30-49,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID53682227,CC,>65,CUNDINAMARCA,QUIPILE,NO,0,Mujer,NO ACTIVO,ALCANZADO,No,No
HID55575585,TI,18-29,CUNDINAMARCA,SUPATA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID97263669,CC,50-65,CUNDINAMARCA,PAIME,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID54686149,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID23879481,CC,>65,CUNDINAMARCA,QUEBRADANEGRA,NO,2,Mujer,NO ACTIVO,POR ALCANZAR,No,No
HID26802805,RC,06-17,CUNDINAMARCA,SOACHA,ND,99,Mujer,ACTIVO,NO APLICA,No,No
HID48458510,CC,50-65,CUNDINAMARCA,CABRERA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID76393685,RC,06-17,CUNDINAMARCA,FOSCA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID99566813,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID28559532,TI,18-29,CUNDINAMARCA,MADRID,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID54492631,CC,30-49,CUNDINAMARCA,COTA,ND,0,Hombre,ACTIVO,ALCANZADO,No,No
HID22441813,CC,50-65,CUNDINAMARCA,SASAIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID51914789,CC,>65,CUNDINAMARCA,FUSAGASUGA,NO,2,Hombre,ACTIVO,ALCANZADO,No,No
HID76672542,CC,30-49,CUNDINAMARCA,COGUA,NO,2,Hombre,ACTIVO,ALCANZADO,No,No
HID11759740,CC,30-49,CUNDINAMARCA,TOCAIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID56900686,CC,30-49,CUNDINAMARCA,QUIPILE,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID77329087,CC,30-49,CUNDINAMARCA,UNE,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID42649149,CC,50-65,CUNDINAMARCA,PARATEBUENO,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID26729136,CC,30-49,CUNDINAMARCA,FOSCA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID23679675,CC,50-65,CUNDINAMARCA,TOCAIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID30709706,CC,30-49,CUNDINAMARCA,PASCA,NO,2,Hombre,ACTIVO,ALCANZADO,No,No
HID61159230,TI,18-29,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID47671690,CC,>65,CUNDINAMARCA,FUSAGASUGA,NO,1,Mujer,NO ACTIVO,ALCANZADO,No,No
HID22246585,TI,18-29,CUNDINAMARCA,SUTATAUSA,NO,0,Hombre,ACTIVO,NO APLICA,Si,No
HID63572465,RC,06-17,CUNDINAMARCA,SAN JUAN DE RIO SECO,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID57572233,TI,18-29,CUNDINAMARCA,QUETAME,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID69036238,TI,18-29,CUNDINAMARCA,SILVANIA,NO,0,Mujer,NO ACTIVO,NO APLICA,No,No
HID27762914,TI,18-29,CUNDINAMARCA,CHOCONTA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID25971701,CC,30-49,CUNDINAMARCA,CAQUEZA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID61950805,CC,50-65,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID90181128,CC,50-65,CUNDINAMARCA,GUADUAS,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID75208677,CC,>65,CUNDINAMARCA,TIBIRITA,NO,1,Hombre,ACTIVO,POR ALCANZAR,No,No
HID60673233,CC,>65,CUNDINAMARCA,SOACHA,NO,2,Mujer,ACTIVO,ALCANZADO,No,No
HID36237517,TI,18-29,CUNDINAMARCA,GACHETA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID73442738,TI,18-29,CUNDINAMARCA,LENGUAZAQUE,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID55038814,TI,18-29,CUNDINAMARCA,QUETAME,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID26823868,TI,18-29,CUNDINAMARCA,FUSAGASUGA,NO,0,Hombre,ACTIVO,NO APLICA,No,Si
HID95033107,CC,30-49,CUNDINAMARCA,GACHALA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID11266493,TI,18-29,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID46416386,CC,50-65,CUNDINAMARCA,QUIPILE,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID13469233,TI,06-17,CUNDINAMARCA,LENGUAZAQUE,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID20185633,CC,>65,CUNDINAMARCA,SASAIMA,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID53975488,CC,50-65,CUNDINAMARCA,COGUA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID32206867,CC,30-49,CUNDINAMARCA,UBALA,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID97276877,CC,50-65,CUNDINAMARCA,CAPARRAPI,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID53977242,RC,06-17,CUNDINAMARCA,TENA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID15525533,CC,30-49,CUNDINAMARCA,UBALA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID19205109,TI,18-29,CUNDINAMARCA,GUTIERREZ,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID83431878,CC,>65,CUNDINAMARCA,VIOTA,NO,2,Hombre,NO ACTIVO,ALCANZADO,No,No
HID99559282,TI,06-17,CUNDINAMARCA,PAIME,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID29209935,CC,>65,CUNDINAMARCA,SAN BERNARDO,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID29642483,TI,18-29,CUNDINAMARCA,SIBATE,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID13277138,RC,06-17,CUNDINAMARCA,PASCA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID97658426,CC,30-49,CUNDINAMARCA,PUERTO SALGAR,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID69121312,TI,06-17,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID34012730,RC,06-17,CUNDINAMARCA,TOCAIMA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID46124205,CC,30-49,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID55822431,TI,18-29,CUNDINAMARCA,MADRID,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID18864522,TI,06-17,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID63630060,TI,18-29,CUNDINAMARCA,PANDI,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID21241132,CC,30-49,CUNDINAMARCA,SUTATAUSA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID31549028,TI,06-17,CUNDINAMARCA,VILLETA,NO,0,Mujer,ACTIVO,NO APLICA,No,Si
HID52061003,CC,>65,CUNDINAMARCA,LA PEÑA,NO,1,Hombre,ACTIVO,POR ALCANZAR,No,No
HID63605570,CC,50-65,CUNDINAMARCA,QUEBRADANEGRA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID57956400,CC,50-65,CUNDINAMARCA,GACHETA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID89237729,CC,30-49,CUNDINAMARCA,SASAIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID86371375,CC,30-49,CUNDINAMARCA,VILLETA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID79163703,CC,>65,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID55257401,CC,>65,CUNDINAMARCA,TENJO,NO,0,Mujer,NO ACTIVO,ALCANZADO,No,No
HID63255858,TI,18-29,CUNDINAMARCA,MANTA,NO,1,Mujer,ACTIVO,NO APLICA,No,No
HID45808078,CC,>65,CUNDINAMARCA,YACOPI,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID85361618,TI,18-29,CUNDINAMARCA,SIBATE,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID90820329,CC,>65,CUNDINAMARCA,TOCAIMA,NO,0,Hombre,ACTIVO,POR ALCANZAR,No,No
HID79958528,CC,>65,CUNDINAMARCA,FUSAGASUGA,NO,0,Hombre,ACTIVO,POR ALCANZAR,No,No
HID94649528,CC,30-49,CUNDINAMARCA,CABRERA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID92374171,TI,18-29,CUNDINAMARCA,SAN BERNARDO,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID97418329,CC,50-65,CUNDINAMARCA,MADRID,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID13469233,RC,06-17,CUNDINAMARCA,LENGUAZAQUE,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID60935682,CC,50-65,CUNDINAMARCA,NOCAIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID35151669,CC,30-49,CUNDINAMARCA,COGUA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID38568934,CC,50-65,CUNDINAMARCA,MOSQUERA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID78957489,RC,06-17,CUNDINAMARCA,SIBATE,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID19109601,TI,18-29,CUNDINAMARCA,EL COLEGIO,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID85145238,CC,50-65,CUNDINAMARCA,MOSQUERA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID85983163,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID77605705,TI,18-29,CUNDINAMARCA,SIMIJACA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID30663789,CC,50-65,CUNDINAMARCA,FUNZA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID66899867,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,Si
HID68683371,CC,30-49,CUNDINAMARCA,SIBATE,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID57910302,TI,18-29,CUNDINAMARCA,SUPATA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID50546300,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,POR ALCANZAR,No,Si
HID36271690,CC,50-65,CUNDINAMARCA,SAN BERNARDO,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID74964159,CC,50-65,CUNDINAMARCA,SAN JUAN DE RIO SECO,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID41353552,RC,06-17,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID25342628,CC,50-65,CUNDINAMARCA,GUAYABETAL,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID67139550,CC,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID18175904,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID50334766,TI,18-29,CUNDINAMARCA,MOSQUERA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID76541660,TI,18-29,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID37585709,CC,50-65,CUNDINAMARCA,ARBELAEZ,SI,1,Mujer,ACTIVO,POR ALCANZAR,Si,No
HID37585709,CC,50-65,CUNDINAMARCA,ARBELAEZ,SI,1,Mujer,ACTIVO,POR ALCANZAR,Si,No
HID49441545,CC,30-49,CUNDINAMARCA,ZIPAQUIRA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID76982046,TI,18-29,CUNDINAMARCA,GRANADA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID38953122,TI,18-29,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID74678838,RC,06-17,CUNDINAMARCA,GUATAQUI,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID73404189,CC,30-49,CUNDINAMARCA,MADRID,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID20243327,TI,18-29,CUNDINAMARCA,MEDINA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID16826304,TI,06-17,CUNDINAMARCA,GUADUAS,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID28602120,CC,50-65,CUNDINAMARCA,AGUA DE DIOS,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID82121777,CC,50-65,CUNDINAMARCA,LA PALMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID46775266,CC,50-65,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID92885563,CC,50-65,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID70752797,TI,18-29,CUNDINAMARCA,ZIPACON,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID44225224,CC,50-65,CUNDINAMARCA,UBALA,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID30542796,CC,50-65,CUNDINAMARCA,GACHANCIPA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID77073004,CC,50-65,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,NO ACTIVO,ALCANZADO,No,No
HID52016125,CC,>65,CUNDINAMARCA,ANOLAIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID84623699,CC,50-65,CUNDINAMARCA,MEDINA,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID76686304,CC,30-49,CUNDINAMARCA,MANTA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID76528728,RC,06-17,CUNDINAMARCA,TOCAIMA,NO,1,Mujer,ACTIVO,NO APLICA,No,No
HID54231762,CC,50-65,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID17200025,RC,06-17,CUNDINAMARCA,SESQUILE,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID95261659,CC,>65,CUNDINAMARCA,CHIPAQUE,NO,2,Mujer,ACTIVO,ALCANZADO,No,No
HID20075690,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID77382313,CC,30-49,CUNDINAMARCA,CABRERA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID87654170,RC,06-17,CUNDINAMARCA,TIBIRITA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID74857886,CC,30-49,CUNDINAMARCA,GACHETA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID88040405,TI,18-29,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID79665618,RC,06-17,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID56330832,CC,30-49,CUNDINAMARCA,CHIPAQUE,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID42918834,CC,50-65,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID59144887,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID36979229,CC,>65,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,Si
HID86814682,CC,50-65,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID94779170,CC,30-49,CUNDINAMARCA,VILLETA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID31709200,CC,>65,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID13255364,CC,30-49,CUNDINAMARCA,SOACHA,ND,99,Mujer,ACTIVO,ALCANZADO,No,No
HID83971903,TI,18-29,CUNDINAMARCA,VENECIA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID29758920,CC,50-65,CUNDINAMARCA,FOSCA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID21010586,CC,>65,CUNDINAMARCA,LENGUAZAQUE,NO,2,Mujer,ACTIVO,ALCANZADO,No,No
HID28511528,TI,18-29,CUNDINAMARCA,GUACHETA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID32376975,CC,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID50664605,CC,50-65,CUNDINAMARCA,UNE,NO,1,Hombre,ACTIVO,POR ALCANZAR,Si,No
HID89326573,TI,06-17,CUNDINAMARCA,UBALA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID54573481,CC,30-49,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID56931707,CC,>65,CUNDINAMARCA,FOSCA,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID47258115,TI,18-29,CUNDINAMARCA,VIOTA,SI,0,Mujer,ACTIVO,NO APLICA,No,No
HID89209987,CC,30-49,CUNDINAMARCA,PASCA,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID30115727,TI,18-29,CUNDINAMARCA,FUSAGASUGA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID53432625,TI,18-29,CUNDINAMARCA,YACOPI,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID22077821,TI,18-29,CUNDINAMARCA,NILO,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID13929392,CC,>65,CUNDINAMARCA,PACHO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID36740449,TI,18-29,CUNDINAMARCA,PACHO,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID34166972,CC,50-65,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID47972846,CC,30-49,CUNDINAMARCA,GUADUAS,NO,1,Mujer,NO ACTIVO,ALCANZADO,No,No
HID96858471,TI,18-29,CUNDINAMARCA,YACOPI,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID28920483,CC,18-29,CUNDINAMARCA,TOPAIPI,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID42042886,CC,30-49,CUNDINAMARCA,PULI,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID70581417,TI,18-29,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,ACTIVO,NO APLICA,No,No
